col1,col2,col3,col4,col5,col6,col7,col8,col9
67,3,6,6,2018,52.23338,20.95718,12015,2.41816878318787
100,4,2,3,2003,52.19622,21.17823,4500,1.00860118865967
26,1,1,4,1955,52.202213,21.042831,12808,0.974637031555176
88,3,4,7,2003,52.193964,21.00762,14500,2.73138380050659
76,3,3,4,1953,52.231994,21.017796,13093,2.01011252403259
42,2,1,5,1950,52.258121,21.040151,8786,2.08733248710632
41,2,0,5,2008,52.191917,20.901835,9244,1.61633706092834
42,3,5,10,1968,52.24,21.15,7620,1.27884793281555
31,2,2,6,2017,52.16,20.99,11130,2.57907891273499
27,1,2,4,1968,52.24,21.14,9445,0.801167249679565
65.41,2,4,5,1912,52.23,21.01,12843,0.323210120201111
48,3,4,10,1960,52.26391,21.040946,8230,0.993403911590576
54,2,3,6,2001,52.129191,21.07269,10741,0.552026987075806
58,3,6,6,2014,52.225425,20.948414,11983,2.35246157646179
58,2,0,3,1951,52.193038,21.016777,10328,2.20414400100708
58,3,0,4,1965,52.24053,21.034167,7914,1.05979537963867
25,1,0,3,2014,52.239374,21.104021,11960,2.77821683883667
52,2,5,5,1911,52.228472,21.014573,14404,2.71218585968018
36,2,2,4,2003,52.3341,20.9487,7750,0.962172389030457
88,3,2,8,2006,52.251211,21.232876,13637,2.43542218208313
45.4,2,11,15,1978,52.2369,21.1016,7930,0.998644948005676
40,2,4,6,2015,52.23338,20.95718,12875,2.54267334938049
89,3,1,6,2008,52.198611,21.046426,12248,2.71990585327148
79,4,0,4,1993,52.269997,20.936159,8228,1.03765559196472
47,3,4,4,1975,52.189568,21.05637,8915,1.38739514350891
50,3,6,6,2012,52.175085,20.999081,12000,1.06578660011292
39,2,9,15,1972,52.23338,20.95718,12308,1.03850555419922
124,3,5,12,2008,52.20796,20.96482,16129,2.06357908248901
72,2,4,4,1911,52.229676,21.012229,12084,0.877992391586304
70,2,5,8,2016,52.179844,21.021389,11715,2.6181788444519
37,1,5,9,1962,52.214686,21.046392,8649,2.32729840278625
40,2,0,2,1919,52.240177,21.098819,9375,1.1660521030426
102,4,3,3,2006,52.1334,21.0661,10148,1.06578660011292
46,2,0,5,2005,52.2596,20.9338,8914,1.92308759689331
73,3,4,4,2001,52.337059,20.938208,4918,0.727994084358215
90,3,0,3,2009,52.2625,20.8957,13278,0.355411052703857
86,4,8,12,1979,52.282219,20.972156,8140,1.71653175354004
73,2,2,3,1999,52.322008,20.952483,7124,0.667466878890991
49,3,4,6,1960,52.24053,21.034167,11756,1.06578660011292
63,3,2,4,1998,52.2405,21.0342,8254,1.17234778404236
49,2,7,10,1969,52.2358,21.0664,9082,1.06578660011292
109,4,11,13,2010,52.2138,20.9687,8945,2.89066243171692
54,3,4,10,1970,52.24053,21.034167,11112,1.06578660011292
37,2,2,4,1962,52.2424,20.9622,8865,1.06578660011292
38,1,1,3,1950,52.24053,21.034167,9079,0.355411052703857
24,1,4,4,1920,52.2334,20.9572,12459,1.19728636741638
66,4,7,8,1971,52.217457,21.02174,11243,1.6109790802002
55,3,2,11,1974,52.24053,21.034167,10728,1.06578660011292
86,3,1,8,2006,52.24053,21.034167,12791,1.06578660011292
83.7,3,3,7,1960,52.2421,21.0083,16715,1.90994048118591
49,2,0,3,2019,52.24053,21.034167,9980,1.06578660011292
83,3,0,3,2004,52.2354,21.0609,13976,2.4927773475647
76,3,8,8,2007,52.2399,21.0995,10198,1.91040706634521
85,4,1,4,2019,52.24053,21.034167,8420,1.06578660011292
38,2,3,3,2019,52.2297,21.0122,9553,0.355411052703857
64,3,2,10,1988,52.268725,21.038028,7532,0.805698156356812
116,4,4,5,2009,52.24053,21.034167,12845,1.06578660011292
121,4,16,17,2006,52.24053,21.034167,11488,1.06578660011292
98,4,4,4,1935,52.24053,21.034167,9796,1.06578660011292
42,2,2,3,2002,52.238964,20.934661,10441,1.13467073440552
47,3,6,7,1962,52.225182,21.062814,9469,0.788980722427368
69,3,3,15,2008,52.278522,20.91684,8696,1.90940999984741
37,2,2,4,1962,52.242401,20.96216,8865,1.06578660011292
470,10,3,3,1990,52.24707,21.10167,7447,2.79591655731201
121,4,3,7,2000,52.140481,21.058343,9918,1.80216479301453
63,3,2,4,1998,52.24091,20.91133,8254,1.14084482192993
50,2,3,10,1970,52.193587,21.014442,9980,1.84993577003479
51,2,3,4,1963,52.258121,21.040151,9393,1.86129331588745
31,1,7,10,1980,52.186843,21.018514,10936,1.24604558944702
47,2,2,3,1950,52.198667,21.007013,11171,0.784443020820618
107,3,2,4,2008,52.1631,21.0801,14019,2.63480043411255
180,5,0,4,2008,52.1623,21.0777,13889,2.10778450965881
90,3,1,4,2008,52.1613,21.0775,11000,2.53001832962036
47,2,1,7,2003,52.332109,20.946393,4788,0.577649593353272
42,2,4,5,1950,52.219007,21.017974,17262,2.22121930122375
48,2,1,4,1964,52.203529,21.011461,10813,1.67856645584106
35,2,2,4,1968,52.200572,21.029504,9972,1.0866014957428
72,3,7,14,2007,52.224724,21.093448,10417,2.12903046607971
116,4,3,3,1904,52.269914,21.018121,13018,0.49846625328064
38,2,9,10,1976,52.290986,20.940013,9711,1.06578660011292
23,1,9,14,2018,52.23338,20.95718,13000,0.355411052703857
49.9,3,1,10,1973,52.250002,20.950001,8317,0.955005645751953
63,3,2,2,2003,52.211553,20.920537,8699,1.50769233703613
76,3,1,8,2001,52.137854,21.029123,9145,1.06578660011292
58,4,0,3,1955,52.24993,20.98365,9259,0.709269881248474
41,2,7,10,1970,52.272868,20.936599,9513,0.884245991706848
65,5,9,12,1970,52.2421,21.0849,6139,0.355411052703857
44,2,1,16,2018,52.228581,20.972397,13069,2.61455488204956
57,2,3,4,2009,52.1604,21.0784,10878,2.3290753364563
63,3,4,12,1976,52.278522,20.91684,7191,0.622818112373352
46,3,3,4,1969,52.19111,21.060135,8674,0.783300042152405
57,3,2,4,1952,52.23313,21.019,9983,0.435940861701965
25,1,6,11,1962,52.264595,21.02579,10600,1.65602898597717
47,2,2,2,2002,52.308239,21.058452,7873,1.82746076583862
46,2,3,3,2007,52.299503,21.066348,10848,1.96056509017944
39,2,4,4,1960,52.208961,20.966026,11283,1.62299823760986
63,3,4,12,1976,52.278522,20.91684,7207,0.753329396247864
100,4,4,5,1936,52.2125,21.023,15000,1.12993454933167
28,1,8,10,1970,52.2382,21.0636,12108,0.337786316871643
51,2,0,3,1955,52.2433,20.9926,10765,1.06578660011292
35,2,2,4,1968,52.194001,21.024001,9972,1.09296369552612
51,2,0,3,1955,52.242857,20.989597,10373,1.47136855125427
48,3,1,3,1962,52.272053,20.950026,10396,1.83590149879456
62,2,4,5,1956,52.2381,20.9785,12904,1.06578660011292
51,2,0,3,1955,52.242857,20.989597,10373,1.29680728912354
74,4,3,3,1982,52.2525,20.9239,7298,1.3247082233429
73,3,4,4,1978,52.211,20.967,8100,0.912597179412842
95,4,1,4,2009,52.2318,20.8899,8474,2.07368493080139
79,4,7,10,1985,52.23,21.08,6963,1.06040143966675
51,2,0,3,1955,52.2433,20.9926,10373,1.8529794216156
79,4,7,10,1985,52.24053,21.034167,6963,1.67786979675293
50,2,1,4,2019,52.1905,21.0818,8951,2.28370141983032
66,3,4,5,2000,52.19764,20.906333,9243,1.38978958129883
59,3,0,4,2001,52.198287,20.898551,7967,1.91936922073364
30,1,10,10,1970,52.150417,21.055682,11667,1.78370356559753
101,4,3,3,2001,52.193653,20.903471,7228,1.49817276000977
117,5,10,11,2012,52.222979,20.9395,10248,1.60198187828064
198,3,2,6,1996,52.1737,21.0583,9016,2.50781583786011
33,1,0,4,2000,52.33209,20.935758,8031,1.51056218147278
48,2,0,3,2017,52.3323,20.9731,8105,2.20469307899475
90,3,0,3,2009,52.262479,20.895739,13278,0.355411052703857
53,2,0,4,1963,52.2338,21.0214,14095,1.09930229187012
39,2,5,10,1970,52.1928,21.0072,11154,1.24297523498535
87.1,3,0,3,2003,52.19512,20.88379,8611,1.91521167755127
60,3,8,10,1976,52.227324,20.917822,7484,0.244000554084778
77,3,11,15,2007,52.180693,21.02743,11000,1.97515845298767
73,4,8,8,2019,52.224079,20.953902,8220,2.62978982925415
75,3,1,7,2004,52.15,21.04,9354,1.66455125808716
50.7,2,1,11,1980,52.282846,21.046868,8482,0.775655627250671
85,2,4,6,2001,52.18975,20.899275,7412,1.68683791160584
82,3,10,10,2005,52.21,21.05,11922,2.46860957145691
84,4,2,7,2019,52.1765,20.99275,8948,0.355411052703857
37,2,1,4,1965,52.20997,20.96727,10136,1.06578660011292
54,3,8,10,1980,52.2846,21.0256,8493,0.553454875946045
61,3,4,4,1998,52.14,21.03,7541,1.0220263004303
103.2,3,6,6,2007,52.19,20.99,14729,1.96423411369324
37,1,1,4,2016,52.160167,21.07261,9460,1.06578660011292
48,2,1,7,2003,52.237072,20.934666,10000,1.02186632156372
240,6,6,6,2012,52.187976,20.99394,16000,2.6534960269928
46,3,3,9,1968,52.2633,21.02832,10848,2.31404733657837
98.69,4,4,4,1935,52.26,20.99,9728,1.21183109283447
51,2,2,4,2007,52.28798,21.05338,9099,0.35951840877533
39,2,7,8,1968,52.2884,20.9516,9231,1.79718685150146
117,6,3,4,1998,52.2535,20.9271,10214,1.2340726852417
55,3,10,10,1976,52.1942,21.0347,8437,1.57172775268555
125,5,1,4,2006,52.210336,20.971221,6320,1.36121535301209
23,1,9,14,2018,52.23338,20.95718,14740,2.52948808670044
34,2,0,10,1978,52.294599,21.040373,8824,1.28147768974304
120.6,5,1,3,2000,52.2026,20.9518,9122,1.95889735221863
50.7,2,0,3,1953,52.2367,20.9781,10849,1.1047670841217
29,1,3,4,2014,52.2092,21.0675,13759,2.83235001564026
65,2,3,5,1912,52.226139,21.013777,14616,1.06578660011292
58,3,3,4,1979,52.267896,21.047179,6880,0.857024192810059
94.34,3,1,6,1929,52.234044,21.030839,10600,2.36672568321228
58,2,2,3,2009,52.143971,21.057796,11725,1.78181958198547
93,4,2,12,2007,52.143074,21.036314,8871,1.85450553894043
31,2,3,4,2021,52.258121,21.040151,10549,0.355411052703857
55,2,2,9,2013,52.287344,20.92712,11091,2.16192483901978
56,3,3,3,2000,52.1426,21.0381,9358,1.7267529964447
34,2,0,4,1954,52.243122,21.002058,12353,0.163487195968628
37,2,4,4,1962,52.269914,21.018121,8919,1.83879733085632
47,2,2,2,2002,52.305001,21.054999,7873,1.82746076583862
88,3,4,7,2001,52.20417,21.00083,14000,2.12685894966125
41,2,0,3,2003,52.194057,20.907211,8537,1.74182891845703
48,2,0,4,1957,52.241681,21.08406,7917,0.789914488792419
46,3,2,4,1956,52.249196,21.077426,9761,2.10270047187805
48,3,4,4,1976,52.27088,20.93849,8000,0.413702368736267
54,3,1,1,1970,52.251211,21.232876,6204,1.78680920600891
85,4,2,4,1938,52.252055,21.032171,9400,0.553454875946045
84,4,3,7,2006,52.259734,20.931109,9500,1.24604558944702
48,2,0,3,2017,52.332164,20.973127,8105,2.03427958488464
44,2,1,3,1954,52.276802,20.95117,8910,0.457387447357178
64,3,1,2,2019,52.211722,21.06644,12485,2.80641889572144
52,2,0,3,1936,52.203739,21.013081,11500,2.36586141586304
175,4,0,2,2004,52.310317,20.934903,12286,2.65471243858337
107,3,2,4,2008,52.163135,21.080077,14019,2.73012018203735
77,3,1,9,2019,52.228,20.88004,8052,0.559990525245667
38,1,1,3,1950,52.19944,21.03361,9079,0.355411052703857
37,1,3,5,1956,52.199374,21.011902,10244,1.46184372901917
37,2,4,10,1965,52.230255,21.036335,11595,0.962303280830383
42,2,5,8,2018,52.176635,20.99045,13096,1.06578660011292
46,2,2,6,2001,52.332022,20.935731,7718,1.69861602783203
57,3,2,10,1980,52.22841,21.08298,7193,0.774550080299377
23,1,9,14,2018,52.23338,20.95718,13000,0.923496603965759
60,3,5,8,2014,52.258121,21.041181,12000,1.90558314323425
63,3,2,4,1998,52.2261,20.8909,8254,1.46405005455017
73,2,4,5,1948,52.2312,21.0178,15617,2.17962050437927
65,3,2,3,1992,52.1591,21.0212,8462,0.355411052703857
61,3,8,10,1970,52.238911,20.956124,7214,0.601397275924683
118,5,3,4,1998,52.243815,20.912354,6517,1.36996674537659
52,2,2,4,1992,52.195009,21.051866,7597,1.06578660011292
201,6,1,3,1935,52.220021,21.009051,11839,2.75187826156616
50,2,1,4,1960,52.232485,21.015487,17900,2.52113056182861
63,3,3,3,1999,52.199422,20.908285,7080,1.06578660011292
34,1,11,16,1970,52.236758,20.987305,10883,0.913964986801147
63,3,4,12,1976,52.278522,20.91684,7064,0.75820255279541
51,2,0,5,2001,52.154671,21.055938,9804,1.24269342422485
55,3,7,10,1976,52.274,20.925,13091,2.75326490402222
31,1,1,4,1953,52.22542,21.006745,15968,1.63063788414001
43,2,3,9,2012,52.1735,20.9999,13094,2.48647713661194
63,3,7,10,1985,52.2409,20.9113,7858,1.45262813568115
70,3,2,8,2007,52.2357,20.9141,10429,1.9361298084259
83.8,4,4,4,1980,52.1611,21.0343,7721,1.08510136604309
72,3,4,6,2001,52.243174,21.087098,7639,1.29381012916565
27,1,4,4,1980,52.24546,21.09364,10371,0.745588779449463
39,2,7,8,1968,52.28836,20.95161,9231,1.58885622024536
47,2,2,3,1950,52.2017,21.0053,11171,0.714191675186157
55,2,0,5,2004,52.239,20.9092,11182,2.31445503234863
93,4,3,5,2007,52.2597,20.9317,9140,1.84372234344482
33,2,1,5,1956,52.24053,21.034167,17394,0.641774535179138
50,2,10,10,1990,52.258179,20.924788,14000,1.95308995246887
30,2,9,10,1970,52.196888,20.965562,9900,0.69395112991333
39,2,2,3,1960,52.234483,20.938631,11462,2.50381970405579
24,1,4,4,1920,52.233288,20.963346,12459,1.30645203590393
48,3,2,3,1957,52.243291,21.108616,8313,0.932897329330444
78,3,4,5,2008,52.259153,20.936253,11411,1.8038067817688
36,2,9,12,1968,52.1932,21.025,11389,1.06578660011292
74,3,1,6,1963,52.24491,21.088778,7838,0.926538348197937
59,3,2,4,1975,52.293493,20.944265,8028,0.81744658946991
67,3,0,3,1998,52.17492,21.03185,8941,1.30269074440002
24,1,7,9,1972,52.23611,20.94364,13542,2.68021130561829
53,2,1,3,2010,52.181247,21.099373,9340,2.08507895469666
43,2,0,3,1897,52.250465,21.037912,11567,0.877437353134155
51,2,6,8,2016,52.234063,21.102957,11157,2.32525658607483
55,2,9,9,2002,52.13623,21.049599,9037,0.691911339759827
42,2,10,10,1970,52.19832,21.01715,8572,0.402915835380554
27,1,1,8,1964,52.20625,20.97052,11297,0.321177124977112
40,2,1,8,2010,52.200526,20.970333,12500,2.70530796051025
120.6,5,1,3,2000,52.20193,20.95715,9122,2.20213603973389
28,2,1,4,1955,52.201717,21.005343,13572,1.10416913032532
98,4,4,4,1935,52.26,20.99,9796,1.04737043380737
147,4,0,2,1998,52.19622,21.17823,8782,0.840704202651978
98,3,2,2,1998,52.21663,21.16443,8510,1.89081835746765
48,2,2,5,1905,52.22968,21.01223,10832,1.64267230033875
94,4,6,10,2006,52.23553,21.07552,8511,1.48405814170837
174.1,5,1,3,2001,52.17,21.05,8559,1.76128840446472
57,2,1,7,1950,52.22996,21.01716,11229,1.900465965271
73,3,1,2,1996,52.1893,21.16285,6850,1.81293201446533
182,3,1,1,2009,52.26307,21.14584,4391,0.906328678131104
62,2,4,5,1998,52.23763,21.12252,8307,0.95826518535614
172,6,4,5,2010,52.23205,20.8849,9303,1.77330136299133
118,5,3,4,1999,52.243815,20.912354,6517,1.14915490150452
52,2,1,2,2007,52.205969,20.996079,15366,2.25265049934387
83,3,1,4,2005,52.20897,21.002861,13133,2.22084283828735
36,1,0,4,1950,52.244958,20.98769,10000,0.457387447357178
61,3,8,10,1970,52.238911,20.956124,7214,0.772003412246704
87,3,6,12,1981,52.292112,21.047768,6058,1.72199463844299
68,3,0,2,2008,52.316954,21.059289,7015,1.93452954292297
48,2,1,4,1957,52.193789,21.00351,11438,0.34171724319458
52,3,4,4,1930,52.2049,21.008,13327,1.4658625125885
43.66,3,3,4,1946,52.202434,21.016171,17179,1.83208680152893
121,4,2,7,2008,52.20636,21.03876,16500,2.76579618453979
67,3,3,5,2017,52.321474,20.963367,9239,2.78644847869873
71,3,3,5,2013,52.193996,21.062039,15057,2.20577836036682
55,3,4,6,2018,52.17,21.06,10546,1.1877543926239
40,2,4,10,1970,52.193561,21.014228,9975,0.355411052703857
52,2,1,4,1965,52.26971,20.98462,11154,2.13755440711975
62,3,5,7,1982,52.202814,21.025486,9323,1.6347439289093
31,2,1,2,2019,52.24053,21.034167,8929,0.355411052703857
57,3,0,15,1980,52.274851,20.917448,8229,1.77838563919067
45,2,6,7,2018,52.225779,20.918318,12512,2.20852565765381
71,3,0,6,2016,52.19,21,13226,2.89195394515991
53,2,4,4,1989,52.2721,20.95,10378,2.07730221748352
107.4,4,5,5,1932,52.23,21.03,11360,1.27167701721191
34,1,3,7,2007,52.191,20.8964,9971,1.46142816543579
51.6,2,0,4,2014,52.1595,21.077,12791,2.37998747825623
67,3,0,3,1956,52.24053,21.034167,13657,1.52474808692932
82,4,6,7,2018,52.2343,20.9786,18281,2.88125419616699
76,3,0,4,1990,52.2071,21.0487,9145,2.53391194343567
61,3,3,4,1980,52.211,20.967,7705,0.308617949485779
126,4,3,4,2010,52.1625,21.0781,12620,2.21357464790344
110,5,4,4,1996,52.147546,21.019109,9082,1.19062781333923
47,3,1,4,1964,52.29332,20.92866,8830,0.610386490821838
73,3,3,3,2009,52.163411,21.087332,10946,2.42358088493347
75,3,3,6,2001,52.197348,20.989421,9480,0.706633567810059
49,2,2,2,2009,52.245332,20.900091,10205,1.78999352455139
57.1,2,3,5,1951,52.24,20.98,11121,2.87709522247314
54,3,9,10,1980,52.29914,21.06483,8334,1.81811285018921
44,3,1,10,1966,52.22591,21.037354,9546,0.813340067863464
38,2,8,14,2018,52.23338,20.95718,13158,2.72772574424744
90,3,3,7,2019,52.194157,21.034696,7431,1.84581875801086
91,3,5,6,1936,52.206017,21.02219,11539,0.854193806648254
53,2,4,4,1989,52.272053,20.950026,10378,2.07612490653992
76,3,1,4,2000,52.270303,20.975498,13619,2.4565646648407
43,2,7,9,1961,52.248403,20.991011,11628,0.548659920692444
39,2,3,10,1972,52.18275,21.057427,10539,2.39420008659363
53,3,0,2,2019,52.329679,21.057145,5909,0.355411052703857
32,1,6,6,2014,52.257239,20.972336,14375,2.60501003265381
110,4,3,4,1991,52.20398,21.00469,11364,1.46270370483398
49,3,1,10,1975,52.23338,20.95718,8878,0.709469199180603
50,2,11,16,1993,52.173554,21.022012,10580,2.62457776069641
34,2,0,2,2019,52.24053,21.034167,8979,0.355411052703857
34,2,0,2,2019,52.24053,21.034167,8979,0.553454875946045
80,2,4,4,2001,52.24053,21.034167,6738,1.00547742843628
47,3,4,4,1970,52.24053,21.034167,10149,1.95010328292847
41,3,2,3,2012,52.24053,21.034167,9879,1.82554006576538
25,1,6,10,1970,52.204045,20.962344,12400,1.46850419044495
42,2,2,2,2016,52.24053,21.034167,9894,0.553454875946045
72,3,2,4,2014,52.24053,21.034167,9584,2.46936631202698
52,2,3,4,1982,52.24053,21.034167,8943,1.41244125366211
61,3,3,3,1999,52.24053,21.034167,7689,1.8045871257782
48,2,3,10,1980,52.2285,21.0816,7855,0.950895190238953
53,3,1,3,1959,52.2467,20.9865,10000,1.05104517936707
84,4,4,4,1978,52.24053,21.034167,7977,0.709257960319519
42,2,3,7,2019,52.24053,21.034167,10120,0.355411052703857
38,2,0,6,1950,52.24053,21.034167,10448,1.87073373794556
90,4,2,3,2014,52.24053,21.034167,9445,1.84252691268921
86,3,1,6,2001,52.24053,21.034167,9989,1.93452954292297
94,3,17,21,2009,52.24053,21.034167,15940,2.8210277557373
89,3,0,5,2007,52.24053,21.034167,12360,1.74903964996338
40,2,2,2,2019,52.24053,21.034167,9900,0.355411052703857
45,3,6,10,1967,52.24631,20.9853,13000,0.863550662994385
38,2,4,4,2009,52.243508,21.11369,13816,2.5154755115509
48,3,9,15,1971,52.2347,20.9908,11042,1.97929644584656
57,2,0,6,2009,52.2405,21.0342,9386,1.97973728179932
46,2,4,4,1960,52.250978,20.989294,11631,1.40515875816345
65,3,3,3,1995,52.240181,21.0768,8899,1.87356615066528
44,2,3,5,2018,52.2027,21.0176,18500,1.52797889709473
101,5,4,4,2008,52.14424,21.017784,14852,2.25760865211487
52,3,0,3,1960,52.2047,21.0362,10866,2.56289720535278
95,5,3,3,1994,52.229002,21.101125,7790,1.78787755966187
50,2,5,7,1950,52.221738,21.019575,14960,1.92109274864197
61,3,3,6,2019,52.22451,20.94574,9246,0.559990525245667
40,2,1,2,2014,52.324573,21.055888,8375,1.88443350791931
74,4,8,12,1978,52.278701,20.917045,12163,1.10295224189758
36,2,4,5,2011,52.309138,21.005134,9417,1.95380401611328
67,3,6,8,2006,52.174898,21.021516,9478,1.91297006607056
39,2,0,8,1963,52.294737,20.94205,8949,0.412817239761353
36,2,4,5,2011,52.3098,21.0046,9417,1.68400454521179
19,1,5,5,1956,52.245,20.9877,13948,1.04828667640686
42,2,2,3,2002,52.239372,20.933319,10429,1.0932080745697
71,3,1,3,2008,52.24264,20.938114,10141,1.86559176445007
40,2,7,7,1952,52.189039,21.024419,12700,1.96122431755066
41,2,2,3,2002,52.239595,20.934246,10415,0.857472658157349
83,4,2,3,1986,52.237346,21.10359,6386,0.417217254638672
39,2,6,8,2013,52.331193,20.941419,8795,2.76992106437683
46,2,2,3,1950,52.265804,20.979003,14109,0.355411052703857
83,3,1,4,1999,52.192157,20.97113,8675,0.974372744560242
57.44,3,0,4,1968,52.24717,20.98787,10707,1.89751553535461
52,3,1,4,2017,52.19832,21.01715,14424,2.17828011512756
88.82,4,5,5,2011,52.19486,21.06278,15200,2.89323139190674
140,6,5,7,1995,52.250667,21.026931,10000,1.81369686126709
52,2,4,4,1950,52.229676,21.012229,12097,0.619890451431274
111,4,1,4,1996,52.13852,21.04773,9000,1.58638501167297
80,4,2,4,1990,52.250618,20.925322,7625,1.69517040252686
29,1,2,4,1968,52.238533,21.145191,9621,1.08855104446411
47,2,3,4,1954,52.203884,21.012526,11596,1.29812288284302
154,4,6,7,1998,52.239742,21.000172,10065,1.80247759819031
63.3,3,2,10,1985,52.252483,20.924667,8516,1.86050295829773
53,2,0,4,2011,52.160824,21.078011,12246,2.18899297714233
62,3,2,5,2019,52.177437,21.042507,14517,2.4245331287384
37,2,2,6,2015,52.236061,20.988558,16190,2.71371960639954
49,3,3,4,1969,52.291346,20.932982,8756,0.211374878883362
37,2,6,12,1969,52.192262,21.026093,11595,1.00813150405884
148,3,2,3,2014,52.1787,21.0359,12973,2.41406273841858
102,4,3,3,2006,52.1334,21.0661,10148,1.06578660011292
74,2,1,8,1999,52.2816,20.9845,11217,1.06578660011292
63,2,3,4,1999,52.269338,20.93837,9048,1.46998763084412
37,2,1,8,1966,52.231353,21.035626,12568,1.46470761299133
104,3,0,4,2009,52.158041,21.066512,12981,2.39210605621338
41,2,1,6,2018,52.231207,20.969002,14757,2.50049829483032
46,2,3,12,1975,52.27676,20.927213,9131,1.22417998313904
49,3,2,5,1955,52.231096,21.003458,12225,0.412012338638306
45,2,8,9,1980,52.253104,20.921887,10000,1.81140518188477
43,2,7,10,1978,52.172695,21.0049,9419,0.639268636703491
130,4,11,22,2000,52.245187,20.990873,14616,2.73767113685608
73,3,2,4,2010,52.161156,21.071595,11233,2.33946108818054
83,3,1,2,2009,52.236,21.13537,6856,1.85311126708984
47,2,3,4,1954,52.204,21.0124,11894,1.38143587112427
117,4,0,2,2011,52.184598,21.033487,16240,2.6534960269928
63,3,2,12,2003,52.212401,20.921777,8699,2.03992056846619
42,2,2,3,2002,52.23338,20.95718,10239,1.14287209510803
60,2,2,4,1936,52.238238,20.978531,11234,2.62459659576416
52,2,0,3,1936,52.203611,21.011942,11500,1.92109274864197
44,2,2,7,2017,52.1832,21.000694,11990,2.88879442214966
85,4,4,4,1984,52.163188,21.028182,7565,1.37938761711121
27,2,2,16,1969,52.23745,20.99909,11852,0.193062782287598
52,2,10,10,1980,52.1373,21.0578,7789,0.323118686676025
49,3,3,4,1970,52.291658,20.932404,8878,0.355411052703857
130,4,0,3,2009,52.235211,21.056873,19231,2.031569480896
30,1,1,8,2008,52.230988,20.975333,14167,2.24319124221802
56,2,4,6,2012,52.2593,20.9777,12679,2.36551809310913
72,2,4,4,1911,52.229676,21.012229,12084,0.885028123855591
125,5,1,4,2006,52.210336,20.971221,6320,1.36121535301209
31,1,3,10,1977,52.186,21.0512,10000,0.403337955474854
175,4,2,3,1999,52.165,21.035,8515,2.17911624908447
81,3,10,10,2010,52.24053,21.034167,13766,1.21762704849243
32,1,3,6,1960,52.214049,20.977676,12344,2.32237315177917
46,2,6,10,2005,52.156085,21.033394,21718,1.36366772651672
55,3,3,4,1970,52.189568,21.05637,9619,1.74290609359741
23,1,9,14,2018,52.23338,20.95718,14740,2.52948808670044
149,4,3,4,1998,52.2309,21.0827,7316,2.21035599708557
67,3,0,10,1970,52.2135,20.9547,8657,0.60737681388855
32,2,8,14,2018,52.23338,20.95718,13747,2.32451152801514
23,1,9,14,2018,52.23338,20.95718,14740,2.52948808670044
92,4,6,9,2006,52.267556,20.947069,9000,1.77197623252869
23,1,9,14,2018,52.23338,20.95718,14740,2.52948808670044
93,3,7,12,2000,52.2405,21.0342,10216,1.59735655784607
84,2,1,2,1938,52.235211,21.056873,13096,1.29047656059265
41,2,1,2,2018,52.325829,21.048545,7049,0.355411052703857
103,3,0,5,2004,52.224779,21.062854,12913,1.46309638023376
49,2,7,8,1986,52.139125,21.047379,9980,1.76362776756287
153.1,3,2,6,2012,52.2418,21.0083,45004,2.75179004669189
39,2,4,4,1964,52.24053,21.034167,12283,1.6000542640686
49,2,0,4,1995,52.1334,21.0701,9388,0.892800569534302
46,3,2,3,1963,52.2721,20.95,10327,0.754599809646606
43,2,5,10,1975,52.1793,21.0498,10442,0.79703962802887
67,2,2,3,1956,52.24053,21.034167,10747,0.529844284057617
23,1,9,14,2018,52.23338,20.95718,14740,2.69431233406067
93,3,6,9,2001,52.2405,21.0342,10000,1.92681956291199
44,2,3,3,1937,52.24053,21.034167,15512,1.06578660011292
35,1,4,7,2017,52.24053,21.034167,12429,2.25079488754272
40,2,2,10,1992,52.2294,21.0972,8850,1.45082306861877
66,3,7,8,2005,52.1442,21.0576,10607,1.81499886512756
98,3,2,5,2000,52.231473,21.08665,10041,0.969890594482422
51,3,3,4,1970,52.1876,21.0532,7942,0.180530071258545
65,2,4,8,2009,52.24053,21.034167,8770,2.01176357269287
72,2,2,5,1953,52.1954,21.0135,10139,2.04497361183166
46,2,1,4,2019,52.2405,21.0342,9892,0.355411052703857
50,2,1,4,2018,52.2589,21.0515,9900,2.56343746185303
167,5,7,8,2004,52.2094,21.0411,17366,2.27998447418213
56,2,4,6,2012,52.2593,20.9777,12679,1.06578660011292
48,2,6,10,1985,52.2199,21.0973,8230,0.885429382324219
74,2,2,3,1998,52.24053,21.034167,6755,1.06578660011292
84,3,3,7,2006,52.24053,21.034167,13893,1.78802013397217
48,3,7,10,1972,52.1899,20.9999,9896,1.68611216545105
45,2,1,4,1950,52.1993,21.0127,11000,0.301083087921143
91,3,2,6,2008,52.184571,21.043244,9561,2.7477536201477
60,2,2,4,1936,52.238081,20.978545,11167,2.53399157524109
150,4,1,4,2010,52.160824,21.078011,11900,2.83448600769043
42,2,0,10,1970,52.181387,21.008911,9762,0.859559893608093
58,2,1,7,2007,52.236758,20.987305,12759,2.37906265258789
50,2,1,7,2000,52.2498,20.9964,14000,1.92983460426331
60,2,2,4,1936,52.238238,20.978531,11167,2.49821805953979
128,4,3,3,2004,52.15,21.01,7813,2.45170664787292
120,4,2,4,1998,52.17384,21.053678,8292,1.82283926010132
51,2,2,4,2007,52.28798,21.05338,9099,0.35951840877533
